id,type,question,answer,expected_answer,expected_keywords,exact_match,semantic_keyword_f1,grounding_score,latency_ms,win,citations
q011,multi_hop,How might AI evaluations reveal new adversarial techniques relevant to ATT&CK?,"AI evaluations, such as red team testing of AI-cyber systems, can uncover new adversarial tactics, techniques, and procedures that may not have been previously documented. Frameworks like MITRE ATLAS are used to capture and document these emerging threats, and tools developed for AI system testing can help identify techniques that are then mapped to ATT&CK, expanding its relevance to evolving AI-driven adversary behaviors[ A-Sensible-Regulatory-Framework-For-AI-Security_0:3].","AI evaluations can expose ways AI might aid or automate adversarial steps, which can then be mapped to ATT&CK techniques to understand how AI-enabled threats fit existing models.",AI-enabled|mapped|techniques|automate|threats,0.000,0.600,0.600,2967.4,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-16"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.8154929876327515, ""metadata"": {}}, {""id"": ""getting-started-with-attack-79"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.7972201108932495, ""metadata"": {}}, {""id"": ""getting-started-with-attack-115"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.7488745450973511, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-64"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-21"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.6993635892868042, ""metadata"": {}}, {""id"": ""getting-started-with-attack-74"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.6703344583511353, ""metadata"": {}}]"
q012,needle,Find a passage describing why focusing only on post-deployment incidents is insufficient for AI security.,I don't know. The answer is not covered by the provided documents.,"The paper explains that waiting for incidents is inadequate because failures in high-risk AI systems could be catastrophic, so proactive evaluation is necessary before deployment.",inadequate|waiting for incidents|catastrophic|proactive,0.000,0.000,0.000,616.6,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-37"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-41"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.5981124043464661, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-0"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 1, ""score"": 0.5755494832992554, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-49"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.551243007183075, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-72"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.5447309017181396, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-73"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.5270786285400391, ""metadata"": {}}]"
q013,needle,Locate a passage explaining how ATT&CK helps defenders identify gaps in their detection program.,"ATT&CK helps defenders identify gaps in their detection program by enabling them to assess how their current defenses compare to the techniques and adversaries documented in ATT&CK, identify the highest-priority gaps in their coverage, and then modify or acquire defenses to address those gaps. This assessment process provides useful data to justify security improvements based on real adversary behaviors.[getting-started-with-attack:31]","ATT&CK can reveal detection gaps by mapping detections to tactics and techniques, showing where coverage is missing across the adversary lifecycle.",detection gaps|mapping|lifecycle|coverage,0.000,0.250,0.250,2048.4,1,"[{""id"": ""getting-started-with-attack-28"", ""source"": ""getting-started-with-attack"", ""page_num"": 10, ""score"": 0.8811444044113159, ""metadata"": {}}, {""id"": ""getting-started-with-attack-116"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.825025200843811, ""metadata"": {}}, {""id"": ""getting-started-with-attack-16"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""getting-started-with-attack-14"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.6443889141082764, ""metadata"": {}}, {""id"": ""getting-started-with-attack-24"", ""source"": ""getting-started-with-attack"", ""page_num"": 8, ""score"": 0.6393580436706543, ""metadata"": {}}, {""id"": ""getting-started-with-attack-115"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.6158666610717773, ""metadata"": {}}]"
q014,structure,List the high-level steps for using ATT&CK in a detection engineering process.,"The high-level steps for using ATT&CK in a detection engineering process are: (1) create a list of high-priority techniques to focus on, (2) ensure you are collecting the right data to write analytics for those techniques, (3) build analytics and update your coverage chart, (4) record your coverage for each technique, and (5) repeat the process for additional techniques, tracking results with tools like the ATT&CK Navigator to visualize coverage.[getting-started-with-attack:38][getting-started-with-attack:33][getting-started-with-attack:34]","Steps include identifying relevant threats, mapping behaviors to tactics and techniques, assessing current detection coverage, identifying gaps, and implementing new detections.",identify threats|map behaviors|coverage|gaps|implement detections,0.000,0.200,0.200,1945.8,0,"[{""id"": ""getting-started-with-attack-137"", ""source"": ""getting-started-with-attack"", ""page_num"": 38, ""score"": 0.9155434966087341, ""metadata"": {}}, {""id"": ""getting-started-with-attack-113"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.8924450874328613, ""metadata"": {}}, {""id"": ""getting-started-with-attack-123"", ""source"": ""getting-started-with-attack"", ""page_num"": 33, ""score"": 0.8087970018386841, ""metadata"": {}}, {""id"": ""getting-started-with-attack-128"", ""source"": ""getting-started-with-attack"", ""page_num"": 35, ""score"": 0.7415425777435303, ""metadata"": {}}, {""id"": ""getting-started-with-attack-126"", ""source"": ""getting-started-with-attack"", ""page_num"": 34, ""score"": 0.7413800954818726, ""metadata"": {}}, {""id"": ""getting-started-with-attack-10"", ""source"": ""getting-started-with-attack"", ""page_num"": 4, ""score"": 0.699999988079071, ""metadata"": {}}]"
q015,structure,What components form a sensible regulatory framework for AI security?,"A sensible regulatory framework for AI security includes developing response plans based on frameworks like the NIST AI Risk Management Framework (RMF), considering alternative assurance approaches if needed, conducting continuous regulatory analysis of individual use cases, and ensuring that legal frameworks scale accountability and penalties with the level of risk and harm caused by AI misuse. The framework should also account for the data used to train AI models, establish common definitions, strengthen the AI workforce, and consider the impact of regulatory actions on competition and innovation[ A-Sensible-Regulatory-Framework-For-AI-Security_0:5][A-Sensible-Regulatory-Framework-For-AI-Security_0:7][A-Sensible-Regulatory-Framework-For-AI-Security_0:8][A-Sensible-Regulatory-Framework-For-AI-Security_0:9].","The framework includes defining systems in scope, establishing evaluation requirements, setting standards for testing and red teaming, and creating oversight and reporting mechanisms.",evaluation requirements|standards|oversight|reporting,0.000,0.000,0.000,3173.4,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-0"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 1, ""score"": 0.9571194648742676, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-43"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.9298723340034485, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-34"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.85151207447052, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-52"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 7, ""score"": 0.7994991540908813, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-62"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.7890909910202026, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-72"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.7733007073402405, ""metadata"": {}}]"
q016,direct_fact,What is the ATT&CK technique level used for?,"The ATT&CK technique level is used to focus on specific adversary behaviors, allowing organizations to assess and improve their detection and defense capabilities one technique at a time. By selecting a single technique, teams can determine their current coverage, make targeted engineering enhancements, and gradually build broader security coverage without becoming overwhelmed. This approach also helps in practicing and preparing for larger assessments in the future[getting-started-with-attack:32].",The technique level describes the specific actions adversaries take to achieve a broader tactical objective.,specific actions|achieve tactical objective,0.000,0.000,0.000,2764.9,0,"[{""id"": ""getting-started-with-attack-117"", ""source"": ""getting-started-with-attack"", ""page_num"": 32, ""score"": 0.8132163286209106, ""metadata"": {}}, {""id"": ""getting-started-with-attack-96"", ""source"": ""getting-started-with-attack"", ""page_num"": 27, ""score"": 0.7819734215736389, ""metadata"": {}}, {""id"": ""getting-started-with-attack-118"", ""source"": ""getting-started-with-attack"", ""page_num"": 32, ""score"": 0.7128821611404419, ""metadata"": {}}, {""id"": ""getting-started-with-attack-13"", ""source"": ""getting-started-with-attack"", ""page_num"": 5, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""getting-started-with-attack-88"", ""source"": ""getting-started-with-attack"", ""page_num"": 25, ""score"": 0.6985715627670288, ""metadata"": {}}, {""id"": ""getting-started-with-attack-126"", ""source"": ""getting-started-with-attack"", ""page_num"": 34, ""score"": 0.6920047998428345, ""metadata"": {}}]"
q017,direct_fact,Why does the AI security paper emphasize emergent behaviors?,"The AI security paper emphasizes emergent behaviors because they pose risks where AI systems might act in unexpected or dangerous ways, either by being tasked by humans to carry out harmful actions or by allowing themselves to develop behaviors not intended by their designers. Addressing emergent behavior is seen as important for mitigating these risks, and the paper suggests that advancing AI alignment research can help manage such challenges as AI systems become more capable and autonomous[ A-Sensible-Regulatory-Framework-For-AI-Security_0:10].",Because emergent behaviors can lead to unexpected and potentially dangerous outcomes that are difficult to anticipate without structured evaluations.,emergent|unexpected|dangerous|evaluations,0.000,0.750,0.750,2149.1,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-82"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.7805157899856567, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-96"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 12, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-94"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 12, ""score"": 0.653598427772522, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-25"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.6323708295822144, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-6"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.6144171953201294, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-52"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 7, ""score"": 0.5981509685516357, ""metadata"": {}}]"
q018,direct_fact,How does ATT&CK categorize adversary behavior?,"ATT&CK categorizes adversary behavior using tactics, techniques, and procedures (TTPs), which are based on real-world observations of how adversaries operate. This structured approach helps organizations understand and prioritize defense against specific adversary actions.[getting-started-with-attack:22][getting-started-with-attack:11]",ATT&CK categorizes adversary behavior through a matrix of tactics and techniques describing different stages and methods of an attack.,matrix|tactics|techniques|categorizes behavior,0.000,0.500,0.500,1565.3,1,"[{""id"": ""getting-started-with-attack-77"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.7019829750061035, ""metadata"": {}}, {""id"": ""getting-started-with-attack-86"", ""source"": ""getting-started-with-attack"", ""page_num"": 24, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""getting-started-with-attack-33"", ""source"": ""getting-started-with-attack"", ""page_num"": 11, ""score"": 0.6797218918800354, ""metadata"": {}}, {""id"": ""getting-started-with-attack-74"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.6358369588851929, ""metadata"": {}}, {""id"": ""getting-started-with-attack-78"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.6234495043754578, ""metadata"": {}}, {""id"": ""getting-started-with-attack-134"", ""source"": ""getting-started-with-attack"", ""page_num"": 37, ""score"": 0.562710702419281, ""metadata"": {}}]"
q019,needle,Summarize a passage explaining how AI may augment human capabilities.,"AI can be used to enhance human abilities, allowing individuals to perform tasks more effectively or efficiently. However, when AI augments a human with malicious intent, it can amplify the potential harm that person can cause, making the associated risks more significant and immediate compared to concerns about AI developing its own agency. This highlights the importance of regulatory measures to ensure accountability and auditability in AI systems that augment human actions[A-Sensible-Regulatory-Framework-For-AI-Security_0:8].","The paper states that AI can augment human capabilities through improved perception, planning, and generative abilities that exceed human performance on specific tasks.",augment|perception|planning|generative,0.000,0.250,0.250,1913.6,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-68"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.7531956434249878, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-67"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-84"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.6289889216423035, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-12"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.6194539666175842, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-1"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 1, ""score"": 0.5875281095504761, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-31"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.5465914011001587, ""metadata"": {}}]"
q020,multi_hop,Explain how ATT&CK aids in threat modeling.,"ATT&CK aids in threat modeling by providing a structured knowledge base of adversary behaviors, which helps organizations understand what attackers do and use that information to prioritize defenses and inform decision-making. Mapping various sources to ATT&CK enables a deeper understanding of adversary tactics and techniques, supporting the development of more effective threat models and defensive strategies[getting-started-with-attack:11][getting-started-with-attack:4].","ATT&CK provides a structured model of adversary behaviors, helping defenders map out potential attack paths and identify where controls or detections are needed.",structured model|behaviors|attack paths|controls,0.000,0.250,0.250,1641.1,1,"[{""id"": ""getting-started-with-attack-33"", ""source"": ""getting-started-with-attack"", ""page_num"": 11, ""score"": 0.8755086660385132, ""metadata"": {}}, {""id"": ""getting-started-with-attack-10"", ""source"": ""getting-started-with-attack"", ""page_num"": 4, ""score"": 0.836381196975708, ""metadata"": {}}, {""id"": ""getting-started-with-attack-51"", ""source"": ""getting-started-with-attack"", ""page_num"": 16, ""score"": 0.777309000492096, ""metadata"": {}}, {""id"": ""getting-started-with-attack-35"", ""source"": ""getting-started-with-attack"", ""page_num"": 12, ""score"": 0.7720515727996826, ""metadata"": {}}, {""id"": ""getting-started-with-attack-113"", ""source"": ""getting-started-with-attack"", ""page_num"": 31, ""score"": 0.737026572227478, ""metadata"": {}}, {""id"": ""getting-started-with-attack-9"", ""source"": ""getting-started-with-attack"", ""page_num"": 4, ""score"": 0.7097757458686829, ""metadata"": {}}]"
q021,multi_hop,How do evaluations help manage AI risks mentioned in the MITRE paper?,"Evaluations, such as red team testing and the use of model cards, help manage AI risks by providing justified confidence that AI systems operate effectively and within acceptable risk levels. These evaluations assess whether AI systems meet their functional requirements and help identify and mitigate risks related to safety, security, equity, reliability, interpretability, robustness, privacy, and governability. By systematically evaluating AI systems, stakeholders can better understand system boundaries, inform risk management decisions, and ensure that AI operates as intended in its specific context of use[ A-Sensible-Regulatory-Framework-For-AI-Security_0:3].","Evaluations help identify risky behaviors, measure system performance under adversarial conditions, and ensure mitigation strategies are in place before deployment.",identify risks|measure|adversarial|mitigation,0.000,0.000,0.000,2458.6,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-94"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 12, ""score"": 0.834284782409668, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-17"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.7970951795578003, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-81"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.732208251953125, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-13"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-18"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.6625183820724487, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-68"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.6575151681900024, ""metadata"": {}}]"
q022,structure,List several advancements described in the paper that enabled modern AI systems.,"Advancements described include the use of graphics processing units (GPUs) to train deep neural networks more effectively, the development of transformer networks by Google researchers in 2017, and generative algorithms capable of creating text, audio, and images that are often indistinguishable from human-created content without targeted analysis. These innovations have contributed significantly to the progress of modern AI systems.[A-Sensible-Regulatory-Framework-For-AI-Security_0:2]","The paper mentions advances such as GPUs, deep neural networks, transformer architectures, reinforcement learning, and generative models.",GPUs|deep neural networks|transformers|reinforcement learning|generative,0.000,0.600,0.600,1637.0,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-81"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.9009077548980713, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-8"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.7180538177490234, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-37"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-26"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.6756943464279175, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-45"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.6489981412887573, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-6"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.610713541507721, ""metadata"": {}}]"
q023,direct_fact,How does ATT&CK assist defenders in comparing different threat groups?,"ATT&CK helps defenders compare different threat groups by allowing them to map and aggregate the techniques used by each group, making it easier to identify which techniques are commonly employed and prioritize defensive efforts accordingly. This comparison enables defenders to focus on detecting and mitigating the most relevant threats to their organization and to share actionable intelligence with their teams.[getting-started-with-attack:10][getting-started-with-attack:11]","ATT&CK catalogs the techniques used by different adversary groups, enabling defenders to compare patterns in behavior.",compare groups|catalogs techniques|behaviors,0.000,0.000,0.000,3938.0,0,"[{""id"": ""getting-started-with-attack-23"", ""source"": ""getting-started-with-attack"", ""page_num"": 8, ""score"": 0.9618141651153564, ""metadata"": {}}, {""id"": ""getting-started-with-attack-33"", ""source"": ""getting-started-with-attack"", ""page_num"": 11, ""score"": 0.9081730246543884, ""metadata"": {}}, {""id"": ""getting-started-with-attack-28"", ""source"": ""getting-started-with-attack"", ""page_num"": 10, ""score"": 0.9065811634063721, ""metadata"": {}}, {""id"": ""getting-started-with-attack-9"", ""source"": ""getting-started-with-attack"", ""page_num"": 4, ""score"": 0.7674635648727417, ""metadata"": {}}, {""id"": ""getting-started-with-attack-14"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.7396689057350159, ""metadata"": {}}, {""id"": ""getting-started-with-attack-16"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.6082300543785095, ""metadata"": {}}]"
q024,direct_fact,What role does red-teaming play in AI security evaluations?,"Red-teaming is used to emulate adversarial attacks and test the effectiveness of security analytics, helping organizations assess their ability to detect real-world threats. In the context of AI security, red-teaming can be part of a process to ensure that defenses are robust against adversaries who may leverage AI to augment their capabilities, and it supports continuous improvement by identifying gaps and enabling automated testing for new attack variants[getting-started-with-attack:18].","Red-teaming systematically tests AI systems for vulnerabilities, harmful behaviors, or policy failures before deployment.",systematically test|vulnerabilities|harmful behaviors,0.000,0.000,0.000,3042.0,0,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-21"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 3, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-46"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 6, ""score"": 0.6475486159324646, ""metadata"": {}}, {""id"": ""getting-started-with-attack-63"", ""source"": ""getting-started-with-attack"", ""page_num"": 18, ""score"": 0.6038845777511597, ""metadata"": {}}, {""id"": ""getting-started-with-attack-64"", ""source"": ""getting-started-with-attack"", ""page_num"": 18, ""score"": 0.6031343340873718, ""metadata"": {}}, {""id"": ""getting-started-with-attack-134"", ""source"": ""getting-started-with-attack"", ""page_num"": 37, ""score"": 0.556602418422699, ""metadata"": {}}, {""id"": ""getting-started-with-attack-135"", ""source"": ""getting-started-with-attack"", ""page_num"": 37, ""score"": 0.5443071722984314, ""metadata"": {}}]"
q025,needle,Identify a passage describing the geopolitical implications of AI mentioned in the paper.,"The paper discusses how AI is viewed as a revolutionary technology that can help address critical challenges, including national security, and notes that discussions about AI include geopolitical considerations, such as how AI affects the balance of power between the United States and China.[A-Sensible-Regulatory-Framework-For-AI-Security_0:2]","The paper notes that AI affects geopolitical balance, including competition between the United States and China.",geopolitical|United States|China|balance of power,0.000,1.000,1.000,1584.3,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-31"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.7818269729614258, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-9"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.7494843006134033, ""metadata"": {}}, {""id"": ""getting-started-with-attack-19"", ""source"": ""getting-started-with-attack"", ""page_num"": 7, ""score"": 0.699999988079071, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-25"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.687522292137146, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-36"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 5, ""score"": 0.6827009916305542, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-68"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 8, ""score"": 0.6755988001823425, ""metadata"": {}}]"
q026,direct_fact,Does the paper claim that AI could aid national security missions?,"Yes, the paper states that AI can aid the government in addressing critical, mission-oriented challenges, including national security missions [A-Sensible-Regulatory-Framework-For-AI-Security_0:2].","Yes, the paper states that AI can assist in mission-oriented challenges across national security domains.",national security|mission-oriented|assist,0.000,0.667,0.667,1520.2,1,"[{""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-9"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 1.0, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-25"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 4, ""score"": 0.6736322641372681, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-76"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.6727076172828674, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-11"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.5989793539047241, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-6"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 2, ""score"": 0.5933622717857361, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-81"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 10, ""score"": 0.564659833908081, ""metadata"": {}}]"
q027,direct_fact,What benefit does ATT&CK provide to incident responders?,"ATT&CK helps incident responders by allowing them to map incident data and intelligence to a structured framework, making it easier to compare adversary behaviors, prioritize defense strategies, and analyze both internal and external reports for improved response and understanding of threats[getting-started-with-attack:6][getting-started-with-attack:8].","Incident responders can use ATT&CK to map observed behaviors to known techniques, aiding interpretation and response strategies.",incident response|map behaviors|known techniques,0.000,0.000,0.000,2410.7,0,"[{""id"": ""getting-started-with-attack-17"", ""source"": ""getting-started-with-attack"", ""page_num"": 6, ""score"": 0.9664844870567322, ""metadata"": {}}, {""id"": ""getting-started-with-attack-25"", ""source"": ""getting-started-with-attack"", ""page_num"": 8, ""score"": 0.8345261216163635, ""metadata"": {}}, {""id"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0-80"", ""source"": ""A-Sensible-Regulatory-Framework-For-AI-Security_0"", ""page_num"": 9, ""score"": 0.5829591155052185, ""metadata"": {}}, {""id"": ""getting-started-with-attack-134"", ""source"": ""getting-started-with-attack"", ""page_num"": 37, ""score"": 0.5790583491325378, ""metadata"": {}}, {""id"": ""getting-started-with-attack-69"", ""source"": ""getting-started-with-attack"", ""page_num"": 20, ""score"": 0.5637874007225037, ""metadata"": {}}, {""id"": ""getting-started-with-attack-78"", ""source"": ""getting-started-with-attack"", ""page_num"": 22, ""score"": 0.5580392479896545, ""metadata"": {}}]"
